sentenceID,homophoneID,version,sentenceType,m1,word,m1_relatedness,m2_relatedness,m1_trigram,m2_trigram
210,40,b,nonpun,raiser,church,-0.207024675,-0.727307596,0.0133055,0.0133055
210,40,b,nonpun,raiser,fund,0.810271506,-0.729274222,6.37E-06,6.37E-06
210,40,b,nonpun,raiser,girl,-0.820700699,-0.009458297,0.000711454,0.000711454
210,40,b,nonpun,raiser,local,-0.369067514,-0.730890722,0.00124668,0.00124668
210,40,b,nonpun,raiser,organized,-0.335369813,-0.552618566,7.59E-08,7.59E-08
211,41,b,nonpun,not,not,2,0,0.0884001,3.25E-07
211,41,b,nonpun,not,let's,-0.326499837,-0.622480047,4.93E-08,4.93E-08
212,42,b,nonpun,would,would,2,0,0.0209399,5.80E-07
212,42,b,nonpun,would,father,-0.621234826,-0.655994366,0.0294843,0.0294843
212,42,b,nonpun,would,go,-0.397667605,-0.750032,0.189419,0.189419
212,42,b,nonpun,would,let,0.262509042,-0.788660111,0.0106586,0.000411027
212,42,b,nonpun,would,not,0.238664661,-0.688280885,0.102292,0.000845183
212,42,b,nonpun,would,party,-0.398684175,-0.782956386,0.000163243,0.000163243
213,43,b,nonpun,grater,grater,2,0,0.00513445,9.87E-09
213,43,b,nonpun,grater,cheese,1.660631265,0.057620908,3.60E-06,3.60E-06
213,43,b,nonpun,grater,cheese,1.660631265,0.057620908,2.12E-05,2.12E-05
213,43,b,nonpun,grater,slices,0.646909343,-0.0989754,9.88E-06,1.21E-05
214,44,b,nonpun,i,i,2,0,7.82E-05,1.48E-06
214,44,b,nonpun,i,answer,-0.358631117,-0.640114938,0.0342182,0.0342182
214,44,b,nonpun,i,know,0.147645951,-0.529571089,0.114126,0.0013846
215,45,b,nonpun,sell,sell,2,0,0.00126753,6.84E-07
215,45,b,nonpun,sell,car,0.842116061,-0.23232917,0.000361501,0.000474155
215,45,b,nonpun,sell,good,0.367727749,-0.659243592,0.00330995,0.00330995
215,45,b,nonpun,sell,price,1.641732003,-0.311436775,0.00224299,0.00224299
216,46,b,nonpun,cent,cent,2,0,1.61E-05,5.68E-06
216,46,b,nonpun,cent,borrow,0.745670533,-0.781460533,0.000278958,0.000278958
216,46,b,nonpun,cent,even,-0.395060466,-0.6249038,0.0063178,0.0063178
216,46,b,nonpun,cent,let,-0.714122825,-0.873396753,0.00117553,0.00117553
216,46,b,nonpun,cent,not,-0.679842989,-0.781460533,0.0859567,0.0859567
216,46,b,nonpun,cent,stingy,0.546384374,-0.448248014,5.32E-06,5.32E-06
217,47,b,nonpun,coarse,coarse,2,0,7.39E-05,1.45E-05
217,47,b,nonpun,coarse,hair,0.742759056,-0.014136551,0.0113966,5.72E-05
217,47,b,nonpun,coarse,very,-0.019471902,-0.577954079,0.00200948,0.00200948
218,48,b,nonpun,dear,dear,2,0,0.000109317,1.79E-05
218,48,b,nonpun,dear,friend,1.12621052,-0.70352613,0.41105,5.58E-07
219,49,b,nonpun,be,be,2,0,0.426646,1.28E-07
219,49,b,nonpun,be,okay,-0.493988311,-0.831107629,0.000202329,0.000919276
219,49,b,nonpun,be,worry,-0.564835602,-0.698656591,0.00502034,0.00502034
220,50,b,nonpun,break,break,2,0,1.54E-05,1.54E-07
220,50,b,nonpun,break,leg,1.168073764,-0.131012643,0.465875,8.09E-06
220,50,b,nonpun,break,performance,0.132261404,0.669919049,0.000500816,0.000500816
221,51,b,nonpun,flower,flower,2,0,0.000844841,4.54E-07
221,51,b,nonpun,flower,among,-0.720665464,-0.765176251,0.000821921,0.000821921
221,51,b,nonpun,flower,growing,1.522493993,-0.36378025,0.000422858,0.000422858
221,51,b,nonpun,flower,picked,1.016651518,-0.630724541,0.000672297,0.000672297
221,51,b,nonpun,flower,pretty,1.338286727,-0.455797233,9.63E-05,9.63E-05
221,51,b,nonpun,flower,weeds,1.318642479,-0.725417027,1.77E-05,1.77E-05
222,52,b,nonpun,fair,fair,2,0,0.000106431,0.000116322
222,52,b,nonpun,fair,game,1.041816066,-0.456911341,0.000712054,0.000712054
222,52,b,nonpun,fair,not,0.275923826,-0.777055256,0.0354391,0.0354391
222,52,b,nonpun,fair,rules,0.888002604,-0.234574065,0.000656915,0.000656915
223,53,b,nonpun,heal,heal,2,0,0.0242701,9.89E-08
223,53,b,nonpun,heal,just,-0.688196532,-0.824635495,0.00258124,0.00258124
223,53,b,nonpun,heal,takes,-0.520729992,-0.49698937,0.0109527,0.0109527
223,53,b,nonpun,heal,time,0.55593966,-0.916925526,0.0287128,0.0287128
223,53,b,nonpun,heal,wounds,1.7097202,-0.108540447,1.22E-05,1.22E-05
224,54,b,nonpun,him,him,2,0,0.00550817,1.53E-07
224,54,b,nonpun,him,back,-0.518706364,-0.834836548,0.00192974,9.41E-06
224,54,b,nonpun,him,john,0.292140711,-0.080644958,6.39E-07,6.39E-07
224,54,b,nonpun,him,like,-0.30463761,-0.530389328,0.102263,0.102263
224,54,b,nonpun,him,likes,-0.533676365,-0.486112886,0.000505123,0.000505123
224,54,b,nonpun,him,sarah,-0.798072639,-0.518073919,0.000132245,0.000132245
225,55,b,nonpun,knows,knows,2,0,0.00240331,4.89E-08
225,55,b,nonpun,knows,almost,-0.154943152,-0.561740608,0.000144613,9.08E-07
225,55,b,nonpun,knows,dictionary,0.656967,-0.740929655,6.38E-05,6.38E-05
225,55,b,nonpun,knows,word,0.100501487,0.034196064,0.00511064,0.00511064
226,56,b,nonpun,in,in,2,0,0.0528403,7.90E-06
226,56,b,nonpun,in,close,0.495009183,-0.454483084,0.00031756,0.00031756
226,56,b,nonpun,in,come,0.485694349,-0.436298857,3.87E-06,3.87E-06
226,56,b,nonpun,in,door,1.037311785,0.200615259,0.406474,0.406474
226,56,b,nonpun,in,room,0.063650469,1.636828851,2.48E-06,7.72E-05
227,57,b,nonpun,idle,idle,2,0,4.51E-05,4.31E-08
227,57,b,nonpun,idle,doing,0.018690301,-0.599341465,0.0137679,0.0137679
227,57,b,nonpun,idle,just,0.004347172,-0.671030844,0.0213806,0.0213806
227,57,b,nonpun,idle,sitting,1.194082122,-0.122448486,0.00904944,0.00904944
228,58,b,nonpun,made,made,2,0,0.00138191,3.96E-08
228,58,b,nonpun,made,cake,0.827388061,-0.525779941,4.10E-05,7.71E-05
229,59,b,nonpun,none,none,2,0,6.21E-07,4.53E-08
229,59,b,nonpun,none,made,-0.497056052,-0.784191115,0.00144137,0.00144137
229,59,b,nonpun,none,sense,-0.061491739,-0.528392422,0.0447681,0.0447681
230,60,b,nonpun,morning,morning,2,0,0.00231047,2.69E-06
230,60,b,nonpun,morning,shining,0.859793109,-0.413828594,0.145777,0.145777
230,60,b,nonpun,morning,sun,1.698846284,-0.497003111,0.00112938,0.00112938
230,60,b,nonpun,morning,up,0.98398147,-0.130271793,0.661033,0.661033
230,60,b,nonpun,morning,woke,1.54108883,-0.343863179,0.000403333,0.000403333
231,61,b,nonpun,meet,meet,2,0,0.00506784,1.37E-06
231,61,b,nonpun,meet,able,0.238797127,-0.621082221,0.0285093,0.0285093
231,61,b,nonpun,meet,finally,0.142099156,-0.682571345,0.000745084,0.000745084
231,61,b,nonpun,meet,pals,0.552091521,-0.82652512,0.00539144,0.00539144
231,61,b,nonpun,meet,pen,-0.654525921,-0.694785813,2.44E-06,2.44E-06
232,62,b,nonpun,real,real,2,0,0.000485336,4.27E-08
232,62,b,nonpun,real,counterfeit,0.957410112,-0.541107635,2.54E-08,2.54E-08
232,62,b,nonpun,real,diamond,0.728779693,-0.775422228,9.26E-07,9.26E-07
232,62,b,nonpun,real,good,-0.159518835,-0.56642981,0.0632112,0.0632112
232,62,b,nonpun,real,just,0.295080021,-0.737646499,0.00404624,0.00404624
232,62,b,nonpun,real,not,-0.260656712,-0.524606471,0.00148348,0.00148348
232,62,b,nonpun,real,very,0.162943031,-0.77051102,0.00861703,0.00861703
233,63,b,nonpun,pair,pair,2,0,0.00138985,6.91E-06
233,63,b,nonpun,pair,matching,1.931825623,-0.632767131,0.00105566,4.48E-05
233,63,b,nonpun,pair,socks,1.542811322,-0.628094303,1.22E-07,1.22E-07
234,64,b,nonpun,prey,prey,2,0,0.0524443,9.56E-08
234,64,b,nonpun,prey,eagle's,1.069484634,0.000212148,2.84E-06,2.84E-06
234,64,b,nonpun,prey,easily,0.06409278,-0.510718826,0.000824002,0.000824002
234,64,b,nonpun,prey,mouse,1.243436964,-0.349015178,8.20E-06,8.20E-06
235,65,b,nonpun,route,route,2,0,0.00101256,0.000158618
235,65,b,nonpun,route,faster,0.5684251,-0.626807084,2.62E-05,2.62E-05
235,65,b,nonpun,route,home,0.363142717,-0.032831021,0.00962775,0.00962775
235,65,b,nonpun,route,take,0.425023793,-0.599633919,1.06E-05,1.06E-05
235,65,b,nonpun,route,way,1.57234326,-0.54305294,0.11885,0.11885
