hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.funninessResults	Answer.comments	Answer.uniqueIDs	Answer.age	Answer.gender	Answer.condition	Answer.nativeLanguage	Answer.orders	Answer.sensiblenessResults
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	24VK4F0OHOVRVH82GTTLF2HIFIT238	A1433R46IE0LRD	Submitted	Fri Jan 25 10:12:54 PST 2013	Tue Jan 15 10:02:17 PST 2013	Tue Jan 15 10:12:54 PST 2013						"[2,1,1,2,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,1,3,1,3,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""25"""	"""M"""	2	"""English"""	"[43,49,24,25,55,39,31,1,47,2,41,36,37,46,21,45,23,19,26,13,16,5,59,42,44,27,20,11,54,6,18,53,52,17,9,7,14,12,51,22,8,48,10,3,56,4,33,29,34,58,15,50,40,32,30,28,35,38,57]"	"[5,2,2,2,4,2,2,6,2,2,2,2,1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,7,1,7,7,7,6,7,7,7,7,7,6,7,7,2,2,4,3,5,2,2,1,2,2,1,6,2,1,2,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2R5M25L8I9NZQJ7JVBFEAQWBWUMISO	A2BNOEYZ3VRW2R	Submitted	Fri Jan 25 10:13:03 PST 2013	Tue Jan 15 10:04:40 PST 2013	Tue Jan 15 10:13:03 PST 2013						"[5,5,5,5,5,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,5,3,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""65"""	"""F"""	1	"""english"""	"[37,28,7,15,18,43,40,19,42,13,52,47,35,32,44,46,20,14,31,33,4,58,45,5,16,59,2,3,22,50,36,9,57,1,23,30,48,29,51,38,17,39,27,53,25,8,11,55,41,21,54,10,56,26,12,24,34,49,6]"	"[7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,7,7,2,7,7,7,7,7,7,7,1,1,1,1,1,1,7,1,1,1,7,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2BTK274J79KQQJRDJ9XU3FCH7RFFHB	A2WHSIDOJ5ZO84	Submitted	Fri Jan 25 10:16:37 PST 2013	Tue Jan 15 10:10:34 PST 2013	Tue Jan 15 10:16:37 PST 2013						"[1,3,6,6,6,1,6,6,1,1,3,5,4,4,3,3,1,7,3,2,2,1,6,3,6,1,1,1,1,1,6,7,1,2,5,1,2,6,1,5,7,5,6,2,6,1,6,1,3,5,5,6,7,1,4,1,6,6,1]"	"""Nice Survey"""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""M"""	5	"""English"""	"[44,54,15,11,9,25,47,2,51,46,37,36,1,27,34,23,45,57,33,8,14,5,48,56,4,21,49,16,52,22,12,41,7,24,58,10,26,59,19,3,53,55,31,28,13,17,20,18,30,32,43,38,42,6,35,39,29,40,50]"	"[7,6,6,6,5,6,2,6,4,5,6,6,6,5,6,6,7,5,7,6,6,7,5,6,5,6,6,7,5,6,7,5,7,6,6,5,6,3,7,5,6,4,6,7,7,6,4,7,5,6,4,3,7,7,1,6,2,1,3]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2GZD1X3V0FK061A7FJSMDPKOC78LE5	A274L1FYXJVE2K	Submitted	Fri Jan 25 10:16:48 PST 2013	Tue Jan 15 09:49:43 PST 2013	Tue Jan 15 10:16:48 PST 2013						"[1,2,3,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1]"	"""I was a little confused.  Are misspellings in puns ok? Now that I think about it, they probably are so I rated some of the sentences incorrectly."""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""35"""	"""F"""	4	"""English"""	"[5,16,44,30,20,53,41,9,24,32,51,55,42,56,52,1,10,28,43,39,27,12,17,46,40,58,26,15,50,8,21,54,48,23,31,25,11,37,45,47,13,14,2,49,59,3,19,18,22,38,35,36,29,33,7,57,34,4,6]"	"[5,7,6,5,7,7,5,6,5,5,5,5,5,5,6,4,7,7,5,7,7,7,7,7,7,7,6,7,7,7,5,7,7,7,6,7,7,7,7,7,7,7,6,4,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2RQ5PQJQ9OPLFA2CQRIXM8KGRL60YU	A2435B8QRN44R9	Submitted	Fri Jan 25 10:18:26 PST 2013	Tue Jan 15 10:06:30 PST 2013	Tue Jan 15 10:18:26 PST 2013						"[4,4,3,5,4,3,1,7,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,1,2,2,1,3,2,5,1,1,2,1,1,2,1,1,1,1,2,1,2,3,2,1,1,1,1]"	"""Fun assignment."""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""25"""	"""M"""	2	"""English"""	"[16,54,1,58,26,34,38,30,45,39,18,20,37,47,49,46,36,27,53,6,8,10,52,32,55,3,5,15,43,59,50,51,13,29,12,11,14,9,25,17,48,2,21,41,4,42,24,7,23,56,40,57,22,19,31,28,35,33,44]"	"[3,3,3,3,1,3,1,4,1,1,3,1,2,3,5,6,5,4,6,7,5,4,6,4,4,4,4,1,1,1,2,3,4,4,3,1,4,6,2,3,3,1,4,1,4,1,1,6,1,1,1,1,1,2,3,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2EB3NAB6BFMF91O3EYSTPFDKHEWHUE	AS3LQVN7U70IB	Submitted	Fri Jan 25 10:18:56 PST 2013	Tue Jan 15 10:07:06 PST 2013	Tue Jan 15 10:18:56 PST 2013						"[5,6,6,5,4,4,5,3,1,1,1,2,6,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""35"""	"""F"""	7	"""English"""	"[28,23,16,39,56,22,27,17,57,34,45,53,54,26,18,15,25,5,50,32,13,20,46,38,44,35,55,21,42,1,12,14,4,48,3,7,36,30,8,52,47,43,10,51,41,49,24,40,9,11,2,6,29,33,31,58,37,19]"	"[7,7,7,7,1,7,7,3,7,1,1,1,1,7,7,7,7,2,7,7,3,7,7,7,7,7,7,7,7,5,6,4,1,7,7,7,7,7,7,7,7,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2NGBDDP8PJWKOQ3DTR23W3933XQ5GL	A1I8YYP1HFCRJ4	Submitted	Fri Jan 25 10:19:01 PST 2013	Tue Jan 15 10:07:21 PST 2013	Tue Jan 15 10:19:01 PST 2013						"[1,1,4,4,5,7,3,7,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,5,1,7,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6,3,1,1,1,1,2,2]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""25"""	"""F"""	3	"""English"""	"[13,46,44,55,27,3,34,16,53,31,25,32,4,30,54,51,9,21,8,39,43,56,22,37,35,20,33,19,17,26,40,36,58,24,18,41,15,14,1,38,5,11,47,2,49,59,48,6,12,28,42,29,57,10,52,7,45,50,23]"	"[1,4,2,2,2,1,5,7,3,3,1,3,1,7,6,4,7,7,7,7,7,6,1,7,5,7,7,5,6,2,5,7,2,6,7,7,7,7,1,7,2,7,1,7,1,2,1,1,1,2,3,7,2,7,1,1,1,6,6]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2AT1K274J79KK9W64SV60XFGGQPGEX	A3EJ44J2ZNRMDA	Submitted	Fri Jan 25 10:20:49 PST 2013	Tue Jan 15 10:10:29 PST 2013	Tue Jan 15 10:20:49 PST 2013						"[1,4,5,5,4,4,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""45"""	"""M"""	5	"""english"""	"[29,25,24,22,32,58,35,27,57,16,50,26,12,8,23,44,39,46,56,13,34,54,41,51,59,40,7,49,21,3,18,10,6,28,20,38,52,53,43,55,31,47,5,19,14,1,11,42,33,2,36,4,37,45,48,9,30,17,15]"	"[7,4,4,4,4,4,1,4,7,4,4,1,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,1,7,7,7,7,7,5,6,7,1,6,1,1,1,1,1,1,1,7,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2JM8P9Y38TWWRVTXQ39M6JTEJ9QZIE	A23F3FI6R7AXVP	Submitted	Fri Jan 25 10:20:58 PST 2013	Tue Jan 15 10:11:03 PST 2013	Tue Jan 15 10:20:58 PST 2013						"[2,5,5,1,4,1,2,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,6,4,1,1,1,1,6,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1]"	"""I don't have any comments or suggestions."""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""45"""	"""M"""	5	"""English"""	"[34,43,19,58,15,31,30,25,5,47,38,39,53,3,7,54,12,56,2,4,55,8,36,16,48,18,59,45,13,6,22,10,23,24,37,57,41,46,26,29,20,21,27,17,42,32,52,51,44,11,33,1,14,40,35,50,49,9,28]"	"[1,1,1,5,1,1,1,1,7,1,4,1,1,7,7,7,7,3,7,7,7,7,6,7,7,7,7,7,7,7,3,2,4,6,5,7,1,5,5,1,2,6,2,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2DN0FK0COK2J8ECCLPB9RRWARLWJQI	A2Q45S9DT2DHL1	Submitted	Fri Jan 25 10:20:59 PST 2013	Tue Jan 15 10:15:10 PST 2013	Tue Jan 15 10:20:59 PST 2013						"[6,4,5,5,6,1,4,3,1,3,2,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,7,7,1,3,3,4,3,3,1,4,3,1,1,1,1,1,2,2,1,1,3,1,2,1,1,1,1,2,1]"	"""I love puns."""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""35"""	"""F"""	7	"""English"""	"[22,12,30,24,19,41,35,55,52,3,16,32,17,47,21,50,40,48,53,44,56,5,8,33,27,42,1,51,38,54,10,39,58,18,9,37,2,49,25,7,26,29,20,28,15,13,11,43,14,45,57,4,31,34,46,36,23,6]"	"[2,3,3,3,2,1,3,3,1,2,1,2,1,7,6,7,7,7,7,7,7,3,7,7,7,7,7,7,7,4,7,4,7,7,7,7,5,6,7,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2UO4ZMAZHHRRFSG5KSEVXH1OKASKB3	A2VX8B1CJXRN2	Submitted	Fri Jan 25 10:21:49 PST 2013	Tue Jan 15 09:59:29 PST 2013	Tue Jan 15 10:21:49 PST 2013						"[5,7,4,6,7,6,6,6,1,6,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,7,5,1,1,1,2,3,1,4,1,5,2,1,6,1,1,1,1,1,1,1,3,4,1,1,2,5]"	"""This was interesting. """	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""55"""	"""F"""	6	"""English"""	"[13,31,48,32,3,57,6,38,46,45,1,30,7,49,23,25,33,12,36,11,28,9,20,40,4,56,24,17,16,8,43,41,53,51,29,37,27,54,21,2,50,5,58,34,26,47,15,44,35,39,22,10,52,19,18,55,14,42]"	"[2,3,2,1,4,1,2,2,2,4,2,2,3,7,7,6,7,7,7,4,7,7,7,7,7,1,7,7,5,4,2,2,1,7,7,7,7,3,7,3,3,2,3,2,4,4,1,2,2,2,1,1,3,2,2,7,3,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2JCSSZVXX2Q4Z7KPMTPGTIW5QET6OQ	A21U1H8VWTQL1I	Submitted	Fri Jan 25 10:23:44 PST 2013	Tue Jan 15 10:10:38 PST 2013	Tue Jan 15 10:23:44 PST 2013						"[5,7,3,7,6,7,5,5,5,1,7,1,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,6,2,1,1,1,1,1,6,1,6,1,1,6,1,1,4,1,1,3,3,1,1,1,1,1,1]"	""""""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""25"""	"""M"""	6	"""English"""	"[7,10,20,11,18,33,35,54,56,24,31,1,2,3,12,57,30,21,15,38,22,34,14,25,48,6,42,9,36,58,23,39,43,27,46,44,17,52,37,16,55,19,29,32,53,50,51,26,41,8,13,5,40,28,4,47,49,45]"	"[5,2,3,7,4,1,1,1,1,1,4,2,1,7,6,5,6,7,7,6,7,7,5,6,7,5,7,6,6,6,2,6,2,1,7,7,7,1,7,7,1,1,2,1,1,7,1,1,1,2,1,3,1,1,2,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2OWBLYHVI44OMFAQQD4NKZSFDBQW2B	AX0X57YLWLQK4	Submitted	Fri Jan 25 10:26:14 PST 2013	Tue Jan 15 10:18:23 PST 2013	Tue Jan 15 10:26:14 PST 2013						"[4,3,4,3,2,2,1,3,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,7,2,2,2,1,1,1,1,2,1]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""25"""	"""M"""	2	"""English"""	"[21,23,8,55,59,26,9,32,5,20,4,57,31,30,42,19,56,43,29,51,27,28,6,17,39,58,44,47,38,35,49,14,46,7,37,22,12,25,40,48,33,45,11,3,41,10,54,34,15,24,16,2,13,53,36,18,50,1,52]"	"[6,6,6,6,5,5,3,6,3,5,4,5,6,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,4,5,5,5,6,5,4,4,5,5,5,5,5,2,5,5,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	23YS8SV7WGKC68BQZH139MHESCPQ0H	A1E8LSJHUM61QP	Submitted	Fri Jan 25 10:26:44 PST 2013	Tue Jan 15 10:12:41 PST 2013	Tue Jan 15 10:26:44 PST 2013						"[1,5,4,6,2,3,4,1,5,4,2,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,5,1,1,1,5,1,3,1,1,1,1,1,2,1,1,4,1,1,1,3,1,4,1,1,3]"	"""Have a great day!"""	"[7,15,23,31,39,41,49,57,65,70,78,86,94,102,108,116,124,132,140,150,158,166,172,180,188,196,204,214,222,230,241,249,257,265,273,283,291,299,304,312,320,328,336,348,356,364,372,380,382,390,398,406,414,422,430,438,448,456,464]"	"""45"""	"""M"""	4	"""English"""	"[9,37,46,28,25,57,8,11,5,49,2,44,24,36,43,38,18,30,55,32,34,16,50,26,58,22,19,3,13,47,45,29,59,33,20,21,54,48,52,14,12,53,17,10,15,41,56,39,31,27,7,6,1,40,35,51,4,23,42]"	"[2,6,5,7,5,5,3,1,3,5,4,5,4,6,7,4,7,7,4,7,7,4,7,7,7,7,7,7,7,7,2,7,7,6,7,7,7,6,6,7,6,7,7,3,4,5,3,4,3,7,3,2,2,3,5,5,4,4,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2T12NJKM05BMD6KMU1TGZP9VDT5GBQ	A1FGHYHJB17C82	Submitted	Fri Jan 25 10:26:59 PST 2013	Tue Jan 15 10:17:34 PST 2013	Tue Jan 15 10:26:59 PST 2013						"[1,4,5,6,5,5,5,5,4,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,3,1,1,1,1,1,1,1,2,1,3,3,1,3,4,1,1,3,1,1,1,2,1]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""F"""	3	"""English"""	"[36,51,29,7,49,35,47,42,20,23,38,14,5,52,39,55,9,45,10,53,56,59,37,26,32,8,4,58,27,48,54,41,50,46,12,17,13,24,25,16,57,44,2,43,33,11,1,18,22,28,6,30,31,15,34,19,21,3,40]"	"[6,2,7,4,2,2,2,3,2,1,2,3,1,4,7,7,6,7,7,7,7,7,4,7,7,7,5,7,4,1,5,7,1,6,4,7,5,7,6,3,6,7,3,1,2,2,1,4,2,2,3,1,1,4,1,2,2,1,2]"
