workerID,age,gender,language,condition,uniquePairID,wordOrder,order,relatedness
A34ZHROFSVEF6V,45,M,English,8,1105,0,62,-0.357463049
A3ICNBAMTYTXPM,25,F,English,10,1106,0,89,-0.759018964
ANNRSEIK4HRT8,55,M,english,10,1106,1,70,-0.801867202
A370MPTHYDCDKX,35,F,english,10,1106,0,58,-0.850411029
A1T3PV7AOCE7I8,35,M,English,10,1106,1,143,-0.645625028
A2J48NMAXFET0T,25,F,english,10,1106,1,91,-0.762786909
A3VGEX0JSA7Q1B,25,F,English,10,1106,0,43,-0.567658122
A19IS9P2M70O73,35,M,English,10,1106,1,129,-0.928967943
A3LBOMS2TFFPRT,45,F,English,10,1106,0,5,-0.51919051
A2NZGZBR9TJ7CZ,25,M,english,10,1106,1,1,-2.15186533
APFBMXQXRPKIS,25,F,english,10,1106,0,127,-0.768238634
A3L9437EC5JYC6,35,F,English,10,1106,1,30,-0.630437046
AAUKM05NJKNTX,25,F,English ,10,1106,0,142,-0.758565902
A3PMO2XASQTF2P,35,M,English,10,1106,0,25,-0.759975465
A24TUJGQCYOPSD,35,M,English,10,1106,1,74,-0.926908679
A274623RTWHKQ8,65,F,English,10,1106,0,37,-0.335925823
A3O4QJBU7A91A6,35,M,English,10,1106,1,46,-0.42915965
A33SMNMTMIOJ6T,25,M,English,10,1106,0,42,-0.650675312
A2AXGNA291U5BF,55,F,English,2,1107,1,40,-0.981304233
A1RL184S4UH6T3,25,M,English,2,1107,1,36,-0.780207652
AA8MK8AWWWL62,35,F,English,2,1107,1,108,-0.729390102
A37F78BTO4NUHR,25,F,english,2,1107,0,15,-1.205714985
A221BYJVSHSS6C,65,M,english,2,1107,0,69,-1.248118192
A3IE6ATDKX6N1H,65,F,English,2,1107,0,7,-0.788016655
A320QA9HJFUOZO,35,M,English,2,1107,1,43,-0.747316811
A193X2C7UXL9G,45,F,English,2,1107,1,39,-0.737277308
A2N1TVKBVKCTYB,65,F,English,2,1107,0,73,-0.568145547
A1Q0HR275GW2X4,35,M,english,2,1107,1,35,-0.781195631
A1BXNBGMELWSO0,35,F,English,2,1107,1,57,-0.784580167
A1GT46Z151YRQR,45,F,English,2,1107,0,126,-0.562406839
A1L9WURXFXBVX6,35,F,English,2,1107,1,102,-1.002453787
A3434T8NYAQEOK,25,F,English,2,1107,1,29,-0.696115314
A1QQBMKOZNN952,45,M,English,2,1107,0,104,-0.835804303
A2YD6495T4UGMW,35,F,English,2,1107,1,60,-0.679476836
AVVZTRF9H0XHH,35,M,English,2,1107,1,73,-0.724673819
A3HOZA7QXYKN5Y,35,M,English,2,1107,0,8,-2.006125025
A3RB9WPEC9YL2P,55,F,English,2,1107,1,24,-0.967789398
A321PI4SDQPME7,45,F,english,2,1107,1,55,-0.894829768
APJHALT9QA3VD,35,F,English,2,1107,1,44,-0.791532449
A7LWELY5ZOHP1,35,F,English,2,1107,0,50,-0.702253746
ARIHFTO35AJ1N,35,F,English,4,1108,1,144,-0.608349191
AYSOFR7I00R5I,45,M,English,4,1108,0,136,-0.885572486
A2Q9IGBGDU9RM9,35,M,English,4,1108,0,124,-0.857146748
A1AS0LTDHF6E7W,35,F,English,4,1108,0,91,-1.233995258
A3AT9S1CF9QV4K,66,M,English,4,1108,1,42,-0.802436634
AEBBDG3D1WD91,25,M,english,4,1108,1,123,-0.898476367
A2YELE4764XAIA,65,F,english,4,1108,1,116,-0.802923738
A2NIBBJ5T79V6T,25,M,English,4,1108,1,16,-1.121282295
A1PVDA09VSYWHP,35,M,English,4,1108,1,113,-0.707311036
A1FYSXD0MJXPMG,35,F,English,4,1108,1,95,-0.796226212
A3PHLJCFOXAH2X,35,F,english,4,1108,1,9,-0.52627505
AOP6PU418XX1A,25,F,English,4,1108,0,134,-0.579893936
A2B3YHRCG8QT00,65,M,english,4,1108,0,136,-0.615041674
A35NBUVLJDU499,25,M,English,4,1108,0,35,-0.711582893
A34ZUVAQXSJNO1,65,M,english,4,1108,0,39,-0.612997715
A2ZXTX5FE5MJ4,35,M,english,4,1108,1,133,-0.743857294
A1G05O3HM7DNVZ,45,F,English,6,1109,0,45,0.022880942
A3E08GRFJJAT2S,45,M,english,6,1109,0,51,-0.347760008
A37AMANTOKWVWA,25,F,English,6,1109,0,35,-0.705399959
A2XS49LRNX8PD4,25,M,English,6,1109,1,27,-0.053050699
A34FJBQDKVH8SR,45,M,English,6,1109,1,21,0.014953376
A0466477O4HT7G4BVNB1,35,F,english,6,1109,1,72,-0.180236231
A9AYICE1E4D87,25,M,English,6,1109,1,55,0.158799769
A1GTYHV8OYQQLV,65,M,English,6,1109,1,2,-0.112184904
A1ENGJN5E7YGJH,25,F,English,6,1109,0,42,0.821118795
A1YXJT86BD8SQ1,35,M,English,6,1109,1,112,-1.008227926
A8VAYDSZ6Z6K4,45,F,English,6,1109,0,62,-0.324481051
A1EJ95I5W5S8FK,45,F,English,6,1109,1,43,-0.560836205
A1B88B83YEB3NS,55,M,English,6,1109,0,63,-0.81433471
A7QCN03GSBCXK,25,F,English,6,1109,0,81,-0.664810879
A22WQYLSO9NVNK,35,F,english,6,1109,0,72,-0.752880425
A3FE86YDPDLPKW,25,M,English,6,1109,0,45,1.302171418
A2DO7VV674LFV4,45,F,english,6,1109,0,55,-0.680603886
A3GND4YUBDIQ02,35,M,English,6,1109,1,42,0.28154873
A3JBBMFGHNT3MF,17,F,English,6,1109,1,75,-0.682252037
A2S7RN7GRV6WF3,45,F,English,6,1109,1,76,-0.822868141
A2YR5M2I1YCH75,35,F,English,6,1109,0,138,-0.020744031
A178NUZZNIV7MT,25,F,English,8,1110,0,141,1.410108102
A3VIE5O4Q96JWY,25,F,english,8,1110,0,58,2.095344753
A2018YQ1FNL376,35,F,english,8,1110,0,42,1.98975354
A23P8YY5I9P6EU,25,F,English,8,1110,1,18,2.505549959
A1XVL8WLYYT5PI,45,F,english,8,1110,0,58,2.428306204
A1XUE712KVMVXM,35,F,english,8,1110,0,142,3.08006146
A3JWO6UN75OWW9,35,M,English,8,1110,0,144,1.589501791
AT4V7NOIHS9G5,45,F,English,8,1110,0,127,2.192452808
A1B0DLBEQ0QP52,45,M,english,8,1110,1,63,2.167913676
A39QIVR044A1KN,25,F,english,8,1110,0,64,2.657518555
A2IXM1L3T6YYY2,35,F,english,8,1110,0,110,0.581263028
A34RMF77M4N9VB,35,F,English,8,1110,0,83,2.313999763
A2RMOCDLA2JSO5,35,M,english,8,1110,0,51,2.016517549
A226R93NCWLJCD,35,F,English,8,1110,1,12,1.945555735
AUO0OQZRXW2Q9,55,F,english,8,1110,0,13,3.344404833
AB2KBX2EHXJZZ,65,F,english,8,1110,1,47,1.741088894
A1YVNBAT97VRV9,25,F,English,8,1110,0,127,2.004656257
AUHQYXKNYIW9W,25,F,English,8,1110,1,64,2.136632168
A1M7CIYMVD2GS0,35,F,english,8,1110,1,22,1.129204136
ANCT3DDB03V5W,17,F,English,8,1110,1,73,2.046585671
A34ZHROFSVEF6V,45,M,English,8,1110,1,40,1.940192526
A3ICNBAMTYTXPM,25,F,English,10,1111,0,100,-0.759018964
ANNRSEIK4HRT8,55,M,english,10,1111,0,28,-0.801867202
A370MPTHYDCDKX,35,F,english,10,1111,0,50,0.532987414
A1T3PV7AOCE7I8,35,M,English,10,1111,0,131,-0.645625028
A2J48NMAXFET0T,25,F,english,10,1111,1,45,-0.762786909
A3VGEX0JSA7Q1B,25,F,English,10,1111,1,20,-0.567658122
A19IS9P2M70O73,35,M,English,10,1111,0,52,-0.928967943
A3LBOMS2TFFPRT,45,F,English,10,1111,1,8,-0.51919051
A2NZGZBR9TJ7CZ,25,M,english,10,1111,0,7,-0.090367048
APFBMXQXRPKIS,25,F,english,10,1111,0,83,-0.768238634
A3L9437EC5JYC6,35,F,English,10,1111,0,60,-0.862870906
AAUKM05NJKNTX,25,F,English ,10,1111,1,132,0.489328427
A3PMO2XASQTF2P,35,M,English,10,1111,1,6,-0.759975465
A24TUJGQCYOPSD,35,M,English,10,1111,0,28,1.371125291
A274623RTWHKQ8,65,F,English,10,1111,0,142,-0.335925823
A3O4QJBU7A91A6,35,M,English,10,1111,1,28,-1.166304461
A33SMNMTMIOJ6T,25,M,English,10,1111,1,31,-1.044860356
A2AXGNA291U5BF,55,F,English,2,1112,0,98,1.040147873
A1RL184S4UH6T3,25,M,English,2,1112,1,139,0.665354748
AA8MK8AWWWL62,35,F,English,2,1112,0,127,-0.729390102
A37F78BTO4NUHR,25,F,english,2,1112,0,52,-0.127953427
A221BYJVSHSS6C,65,M,english,2,1112,1,13,1.100145417
A3IE6ATDKX6N1H,65,F,English,2,1112,0,2,0.717879047
A320QA9HJFUOZO,35,M,English,2,1112,1,15,0.019700795
A193X2C7UXL9G,45,F,English,2,1112,0,130,1.031495952
A2N1TVKBVKCTYB,65,F,English,2,1112,0,122,-0.568145547
A1Q0HR275GW2X4,35,M,english,2,1112,0,142,1.219761599
A1BXNBGMELWSO0,35,F,English,2,1112,0,16,1.046106889
A1GT46Z151YRQR,45,F,English,2,1112,1,42,1.817633696
A1L9WURXFXBVX6,35,F,English,2,1112,0,47,0.215168949
A3434T8NYAQEOK,25,F,English,2,1112,0,142,-0.696115314
A1QQBMKOZNN952,45,M,English,2,1112,0,23,0.92759784
A2YD6495T4UGMW,35,F,English,2,1112,0,50,0.672071094
AVVZTRF9H0XHH,35,M,English,2,1112,1,28,0.652961306
A3HOZA7QXYKN5Y,35,M,English,2,1112,1,106,-0.255760959
A3RB9WPEC9YL2P,55,F,English,2,1112,1,96,1.079996865
A321PI4SDQPME7,45,F,english,2,1112,1,113,0.376037412
APJHALT9QA3VD,35,F,English,2,1112,0,73,0.569642316
A7LWELY5ZOHP1,35,F,English,2,1112,1,140,-0.702253746
A34N9G0IEI28IG,35,M,English,3,1113,1,137,-0.493528273
A2BRYWJD6T00BE,45,F,English,3,1113,0,3,-0.755991229
A3TSHG5R492EHU,35,M,English,3,1113,1,13,-0.39667598
AUT9RW2VFXMDX,25,F,English,3,1113,1,66,2.569532557
A2SYRFPPV9WDEG,35,M,English,3,1113,1,28,-0.973999959
A2EXMUJYR843HT,25,F,English,3,1113,0,52,-0.738329507
AXYWBND4033L6,25,F,english,3,1113,1,65,-0.570001981
A80X2FTFDSR19,35,F,English,3,1113,1,119,-0.712195865
AB8PPBUBK4FA4,25,F,English,3,1113,1,136,-0.711661628
A1AWNYS0X4DSGC,25,F,English,3,1113,1,95,-0.827692347
A2QT68NJYAJV9P,45,F,English,3,1113,1,40,-1.075677348
A1T01T5PJUJKXG,17,M,English,3,1113,1,17,0.118834931
A37B3260OPTYV2,35,M,English,3,1113,0,48,-0.555101435
A3INS04P6H46JT,45,M,English,3,1113,0,66,-0.890465039
A3FWVUR0IF6IWD,35,M,English,3,1113,1,64,-0.930196855
A31JRBOBVU0RQX,25,F,english,3,1113,0,129,-0.668183092
A38VIZX42CERKQ,25,M,English,3,1113,0,58,2.890906207
A21WHAE8CM3XRT,45,F,English,3,1113,1,97,-0.996254797
ABIXKV6USOPKS,65,F,English,3,1113,1,9,-0.846936439
A1ER4IXLVU27O,25,F,English,3,1113,0,79,-0.654813335
A10C2MCVJK0C9F,25,M,English,3,1113,0,31,-0.68050742
A80J1R9FQLUPS,25,M,English,3,1113,0,100,-1.083755939
A3AWC4P8QUK1XB,45,F,English,3,1113,0,128,-0.448878973
A2CGULR0BMGYOR,25,F,English,3,1113,0,81,-0.340566765
A278OVSY88TA04,35,F,english,3,1113,1,130,-0.755606369
A1F8OME6TTBIUC,25,M,English,3,1113,1,13,1.85382909
A1LG0K8P05XI7N,17,M,ENGLISH,5,1114,0,61,1.457771716
A3JZE4IVG5549Z,55,M,English,5,1114,0,27,0.839062073
A2R0XTGWTGGPD9,25,F,English,5,1114,0,42,1.362235343
A1NHUSRKTXRLIA,45,F,English,5,1114,1,69,1.378630412
A3L2Q6Y5XJI12O,35,F,English,5,1114,1,18,0.037095663
A32ZPYIWFEUCDX,55,M,California-english,5,1114,1,67,-0.502047611
A1VSHM4NLZ705D,35,M,English,5,1114,1,42,0.801812477
A3OMUSG91MTI3H,25,F,English,5,1114,0,129,2.17534685
A3U1MRDBBAJ77S,35,F,english,5,1114,1,135,1.356885561
A24OCEP7RTN4ID,35,F,English,5,1114,1,104,1.679036164
A17HKMNGZVXXGJ,25,M,English,5,1114,0,108,1.445838763
A182CHO6N044YK,25,M,English,5,1114,1,119,-0.37597401
A25M0ER7TUBW36,25,M,English,5,1114,0,46,-1.287165821
A1BNQ6H4SJZ2X5,35,M,english,5,1114,0,130,0.824458433
A2UG5C6IKG16TB,25,F,English,5,1114,0,53,1.405742758
A62XUQZNIVT64,25,F,English,5,1114,1,87,-0.271080918
A3BER0Q04BO9G5,25,M,English,5,1114,0,138,1.108030291
A2PURY8517XFTG,35,M,English,5,1114,0,121,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,1114,0,81,0.806228466
A20QQNT56BLDPI,35,F,English,5,1114,1,117,1.40804812
A153FVJRRM27G7,35,M,English,5,1114,1,47,1.178056033
A14VY6QXKBLC0D,35,M,english,5,1114,1,9,0.782219055
A230VUDYOCRZ4N,55,F,English,5,1114,0,24,1.546227653
AKNGE4XEUT8SF,35,F,English,5,1114,0,106,-0.736134974
A364KJDYEBAWC9,45,M,English,7,1115,1,81,-0.807259368
A2BIH4XUWQKM0W,35,F,English,7,1115,0,89,-0.903605965
A13W5Y5FU0U951,45,F,english,7,1115,0,118,-0.814724669
A26F9VP8ELLZC4,65,F,English,7,1115,0,42,-0.524577545
A2HWFDN6X2R4AF,25,F,English,7,1115,1,78,-0.761577311
AF59ZTU1GG340,45,M,English,7,1115,0,37,-0.527214747
A3LFVI65XV1T46,35,F,English,7,1115,0,70,-0.568835975
A14YP0FMOXN0NG,35,F,English,7,1115,1,114,-0.708178379
A1DK836V92J78C,45,M,English,7,1115,0,116,-0.751641846
A31I8A49OL6JT9,25,M,English,7,1115,0,59,-0.55030089
A2MZBTRREF5UQ,55,F,English,7,1115,0,34,-0.279849375
A1SZ0Q8S4H5J0I,65,F,English,7,1115,0,79,-0.896575876
AE5VXD4USU2O9,25,F,English,7,1115,0,114,-0.848530888
A1BI4T5MGR1OAH,25,M,English,7,1115,1,8,0.669875114
A30X2CBXMF20BV,35,F,english,7,1115,0,124,-0.821131746
AS1X0YS4CB34Y,45,F,english,9,1116,0,35,-1.071715072
A219VCQZADQ45W,65,F,english,9,1116,1,91,-0.776035761
A3AX4SGPEJU8DP,45,M,English,9,1116,0,75,-0.763758211
A3V2O47N222B9,35,F,english,9,1116,1,92,-0.45413635
A1KOHXO0BIQB8T,65,M,English,9,1116,1,2,-1.039051955
A26EUPY4QSD2OJ,45,F,English,9,1116,0,127,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,1116,0,104,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,1116,0,127,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,1116,0,18,-0.540952513
A27KZ5MW3OT576,45,F,English,9,1116,0,34,-0.597127098
A310HXQSNP56Z1,25,F,English,9,1116,1,111,-0.896809936
A3VP27UUQ34OXK,55,F,English,9,1116,1,15,-0.64928347
A34BMGP23XTAMN,35,M,English,9,1116,1,23,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,1116,1,97,-0.733398918
A2ETKEXXYV4WBF,65,F,english,9,1116,0,103,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,1116,0,18,-0.397530997
A3OTB12FYSXN38,25,M,English,9,1116,1,57,-0.666825253
A3UOBK0737LJ2Q,35,F,English,9,1116,0,119,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,1117,0,33,2.102939269
A3N934I1DEVO86,25,F,English,1,1117,0,117,1.80179675
ACQB8FMHUZSY3,66,F,English,1,1117,1,23,1.113535613
A1H8RYUHVWDCET,25,M,English,1,1117,1,43,1.666975118
AHFAK8MV9Q4FW,35,F,english,1,1117,1,61,1.41496198
AYIXPBMA2KH5V,25,M,english,1,1117,0,121,1.443616503
ALZOR99685SSS,35,F,english,1,1117,0,111,3.466307377
A2WR0XP4UXY4IY,35,M,english,1,1117,0,51,2.347195264
A18WYFFG3VF0O1,35,F,english,1,1117,0,60,1.864725339
A3F8N2FOZYE9DG,25,F,English,1,1117,0,107,1.904554826
AY1QJ58OBT0RE,25,M,English,1,1117,1,21,1.419162515
A2NVJ6LBQVLHF1,35,M,english,1,1117,1,88,0.88761615
A3O1JZVX2L1BMK,25,F,English,1,1117,1,12,1.473765414
A15J1YSKM94GXB,45,F,english,1,1117,1,86,2.982668788
A34N9G0IEI28IG,35,M,English,3,1118,1,67,2.310173202
A2BRYWJD6T00BE,45,F,English,3,1118,0,11,-0.755991229
A3TSHG5R492EHU,35,M,English,3,1118,0,64,-0.39667598
AUT9RW2VFXMDX,25,F,English,3,1118,1,144,2.569532557
A2SYRFPPV9WDEG,35,M,English,3,1118,0,13,-0.11562575
A2EXMUJYR843HT,25,F,English,3,1118,1,60,-0.738329507
AXYWBND4033L6,25,F,english,3,1118,0,90,-0.570001981
A80X2FTFDSR19,35,F,English,3,1118,0,97,-0.712195865
AB8PPBUBK4FA4,25,F,English,3,1118,1,115,-0.711661628
A1AWNYS0X4DSGC,25,F,English,3,1118,0,65,-0.827692347
A2QT68NJYAJV9P,45,F,English,3,1118,1,88,-1.075677348
A1T01T5PJUJKXG,17,M,English,3,1118,0,56,1.535153294
A37B3260OPTYV2,35,M,English,3,1118,0,93,-0.555101435
A3INS04P6H46JT,45,M,English,3,1118,1,48,-0.890465039
A3FWVUR0IF6IWD,35,M,English,3,1118,1,48,-0.930196855
A31JRBOBVU0RQX,25,F,english,3,1118,1,126,-0.668183092
A38VIZX42CERKQ,25,M,English,3,1118,0,145,1.868031243
A21WHAE8CM3XRT,45,F,English,3,1118,1,46,-0.996254797
ABIXKV6USOPKS,65,F,English,3,1118,0,56,-0.846936439
A1ER4IXLVU27O,25,F,English,3,1118,0,59,-0.654813335
A10C2MCVJK0C9F,25,M,English,3,1118,0,103,-1.826900688
A80J1R9FQLUPS,25,M,English,3,1118,0,109,0.094122724
A3AWC4P8QUK1XB,45,F,English,3,1118,1,77,-0.448878973
A2CGULR0BMGYOR,25,F,English,3,1118,1,122,-0.788519447
A278OVSY88TA04,35,F,english,3,1118,1,141,-0.755606369
A1F8OME6TTBIUC,25,M,English,3,1118,1,3,1.479473562
A1LG0K8P05XI7N,17,M,ENGLISH,5,1119,0,94,0.932254011
A3JZE4IVG5549Z,55,M,English,5,1119,0,56,-0.623661063
A2R0XTGWTGGPD9,25,F,English,5,1119,0,2,-0.776327668
A1NHUSRKTXRLIA,45,F,English,5,1119,1,144,-0.667418281
A3L2Q6Y5XJI12O,35,F,English,5,1119,0,146,-0.533006104
A32ZPYIWFEUCDX,55,M,California-english,5,1119,1,42,0.756303483
A1VSHM4NLZ705D,35,M,English,5,1119,1,119,-0.539902384
A3OMUSG91MTI3H,25,F,English,5,1119,0,19,-0.640261661
A3U1MRDBBAJ77S,35,F,english,5,1119,0,146,-0.048116509
A24OCEP7RTN4ID,35,F,English,5,1119,1,13,0.513094286
A17HKMNGZVXXGJ,25,M,English,5,1119,0,99,-0.838711664
A182CHO6N044YK,25,M,English,5,1119,0,70,-0.37597401
A25M0ER7TUBW36,25,M,English,5,1119,1,106,-0.928528016
A1BNQ6H4SJZ2X5,35,M,english,5,1119,0,79,-0.685947117
A2UG5C6IKG16TB,25,F,English,5,1119,0,126,-0.90030716
A62XUQZNIVT64,25,F,English,5,1119,1,39,-0.824616777
A3BER0Q04BO9G5,25,M,English,5,1119,0,95,-0.122178245
A2PURY8517XFTG,35,M,English,5,1119,0,107,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,1119,1,29,0.514868674
A20QQNT56BLDPI,35,F,English,5,1119,1,19,-0.808394203
A153FVJRRM27G7,35,M,English,5,1119,1,8,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,1119,1,128,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,1119,0,78,0.015724349
AKNGE4XEUT8SF,35,F,English,5,1119,1,135,-0.736134974
A364KJDYEBAWC9,45,M,English,7,1120,1,89,-0.807259368
A2BIH4XUWQKM0W,35,F,English,7,1120,0,96,-0.903605965
A13W5Y5FU0U951,45,F,english,7,1120,0,18,-0.814724669
A26F9VP8ELLZC4,65,F,English,7,1120,0,9,-0.524577545
A2HWFDN6X2R4AF,25,F,English,7,1120,1,118,-0.761577311
AF59ZTU1GG340,45,M,English,7,1120,0,137,-0.527214747
A3LFVI65XV1T46,35,F,English,7,1120,1,133,-0.568835975
A14YP0FMOXN0NG,35,F,English,7,1120,0,14,-0.708178379
A1DK836V92J78C,45,M,English,7,1120,0,1,0.138139582
A31I8A49OL6JT9,25,M,English,7,1120,1,26,-0.55030089
A2MZBTRREF5UQ,55,F,English,7,1120,1,136,-0.966538599
A1SZ0Q8S4H5J0I,65,F,English,7,1120,1,71,-0.896575876
AE5VXD4USU2O9,25,F,English,7,1120,0,39,-0.848530888
A1BI4T5MGR1OAH,25,M,English,7,1120,0,65,1.749364812
A30X2CBXMF20BV,35,F,english,7,1120,0,136,-0.821131746
AS1X0YS4CB34Y,45,F,english,9,1121,1,29,-1.071715072
A219VCQZADQ45W,65,F,english,9,1121,0,121,-0.776035761
A3AX4SGPEJU8DP,45,M,English,9,1121,1,79,-0.763758211
A3V2O47N222B9,35,F,english,9,1121,0,95,-1.079644908
A1KOHXO0BIQB8T,65,M,English,9,1121,0,46,-1.039051955
A26EUPY4QSD2OJ,45,F,English,9,1121,1,88,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,1121,1,118,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,1121,1,134,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,1121,1,126,-0.540952513
A27KZ5MW3OT576,45,F,English,9,1121,1,26,-0.597127098
A310HXQSNP56Z1,25,F,English,9,1121,1,70,-0.896809936
A3VP27UUQ34OXK,55,F,English,9,1121,0,78,-0.64928347
A34BMGP23XTAMN,35,M,English,9,1121,0,30,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,1121,1,42,-0.733398918
A2ETKEXXYV4WBF,65,F,english,9,1121,0,61,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,1121,0,110,-0.893595317
A3OTB12FYSXN38,25,M,English,9,1121,0,83,-0.163690953
A3UOBK0737LJ2Q,35,F,English,9,1121,0,4,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,1122,0,75,-0.614132707
A3N934I1DEVO86,25,F,English,1,1122,1,118,0.512275547
ACQB8FMHUZSY3,66,F,English,1,1122,1,145,-0.681233838
A1H8RYUHVWDCET,25,M,English,1,1122,1,70,0.58046455
AHFAK8MV9Q4FW,35,F,english,1,1122,1,42,-0.226768741
AYIXPBMA2KH5V,25,M,english,1,1122,0,80,0.941787909
ALZOR99685SSS,35,F,english,1,1122,0,5,-0.382216403
A2WR0XP4UXY4IY,35,M,english,1,1122,1,6,-0.311896946
A18WYFFG3VF0O1,35,F,english,1,1122,1,65,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,1122,1,8,-0.848564031
AY1QJ58OBT0RE,25,M,English,1,1122,1,49,-0.476764401
A2NVJ6LBQVLHF1,35,M,english,1,1122,1,102,0.88761615
A3O1JZVX2L1BMK,25,F,English,1,1122,1,61,1.473765414
A15J1YSKM94GXB,45,F,english,1,1122,0,107,-0.567355476
ARIHFTO35AJ1N,35,F,English,4,1123,0,74,2.0125388
AYSOFR7I00R5I,45,M,English,4,1123,0,10,1.6215053
A2Q9IGBGDU9RM9,35,M,English,4,1123,1,55,1.83990983
A1AS0LTDHF6E7W,35,F,English,4,1123,1,37,0.869078372
A3AT9S1CF9QV4K,66,M,English,4,1123,0,109,1.700891327
AEBBDG3D1WD91,25,M,english,4,1123,1,142,1.31238121
A2YELE4764XAIA,65,F,english,4,1123,0,127,1.367944146
A2NIBBJ5T79V6T,25,M,English,4,1123,1,57,1.296844959
A1PVDA09VSYWHP,35,M,English,4,1123,0,137,2.234780453
A1FYSXD0MJXPMG,35,F,English,4,1123,0,70,1.605613187
A3PHLJCFOXAH2X,35,F,english,4,1123,0,136,-0.52627505
AOP6PU418XX1A,25,F,English,4,1123,0,138,2.142437726
A2B3YHRCG8QT00,65,M,english,4,1123,1,5,2.428893391
A35NBUVLJDU499,25,M,English,4,1123,0,55,1.740124537
A34ZUVAQXSJNO1,65,M,english,4,1123,0,3,-0.612997715
A2ZXTX5FE5MJ4,35,M,english,4,1123,0,125,1.805512775
A1G05O3HM7DNVZ,45,F,English,6,1124,0,92,-0.979304335
A3E08GRFJJAT2S,45,M,english,6,1124,0,94,-0.87664502
A37AMANTOKWVWA,25,F,English,6,1124,1,25,-0.705399959
A2XS49LRNX8PD4,25,M,English,6,1124,0,105,-0.913650933
A34FJBQDKVH8SR,45,M,English,6,1124,0,33,-0.92070071
A0466477O4HT7G4BVNB1,35,F,english,6,1124,0,136,1.793350496
A9AYICE1E4D87,25,M,English,6,1124,0,125,-1.000438547
A1GTYHV8OYQQLV,65,M,English,6,1124,0,87,0.680347161
A1ENGJN5E7YGJH,25,F,English,6,1124,0,99,-1.137759377
A1YXJT86BD8SQ1,35,M,English,6,1124,0,100,1.429888466
A8VAYDSZ6Z6K4,45,F,English,6,1124,1,19,-1.371425438
A1EJ95I5W5S8FK,45,F,English,6,1124,0,145,-0.560836205
A1B88B83YEB3NS,55,M,English,6,1124,0,128,1.624493344
A7QCN03GSBCXK,25,F,English,6,1124,0,146,1.725888342
A22WQYLSO9NVNK,35,F,english,6,1124,0,53,1.467736585
A3FE86YDPDLPKW,25,M,English,6,1124,1,14,0.586548982
A2DO7VV674LFV4,45,F,english,6,1124,1,37,-0.680603886
A3GND4YUBDIQ02,35,M,English,6,1124,1,110,-0.667053915
A3JBBMFGHNT3MF,17,F,English,6,1124,0,5,-0.682252037
A2S7RN7GRV6WF3,45,F,English,6,1124,1,30,1.584722012
A2YR5M2I1YCH75,35,F,English,6,1124,1,24,-0.693772597
A178NUZZNIV7MT,25,F,English,8,1125,0,85,-1.036632951
A3VIE5O4Q96JWY,25,F,english,8,1125,1,40,1.212967095
A2018YQ1FNL376,35,F,english,8,1125,1,52,-0.792851985
A23P8YY5I9P6EU,25,F,English,8,1125,1,51,-0.767770787
A1XVL8WLYYT5PI,45,F,english,8,1125,0,133,-0.465838333
A1XUE712KVMVXM,35,F,english,8,1125,1,7,-0.488898645
A3JWO6UN75OWW9,35,M,English,8,1125,0,115,-0.793118963
AT4V7NOIHS9G5,45,F,English,8,1125,0,33,-0.632773229
A1B0DLBEQ0QP52,45,M,english,8,1125,1,128,-0.721172095
A39QIVR044A1KN,25,F,english,8,1125,0,45,-0.373713547
A2IXM1L3T6YYY2,35,F,english,8,1125,1,93,-0.159910789
A34RMF77M4N9VB,35,F,English,8,1125,1,142,-0.752906755
A2RMOCDLA2JSO5,35,M,english,8,1125,0,117,0.032612144
A226R93NCWLJCD,35,F,English,8,1125,1,122,-0.666408746
AUO0OQZRXW2Q9,55,F,english,8,1125,0,82,-0.440735521
AB2KBX2EHXJZZ,65,F,english,8,1125,0,129,-0.255985011
A1YVNBAT97VRV9,25,F,English,8,1125,0,39,-0.596942085
AUHQYXKNYIW9W,25,F,English,8,1125,0,24,-0.668658268
A1M7CIYMVD2GS0,35,F,english,8,1125,0,67,-1.104722746
ANCT3DDB03V5W,17,F,English,8,1125,0,117,-0.574480188
A34ZHROFSVEF6V,45,M,English,8,1125,0,75,-0.68569956
A3ICNBAMTYTXPM,25,F,English,10,1126,1,75,-0.759018964
ANNRSEIK4HRT8,55,M,english,10,1126,1,35,-0.801867202
A370MPTHYDCDKX,35,F,english,10,1126,0,69,0.532987414
